forecast_cycle,forecast_period,months_ahead,scenario,feature_1_data_center_committed_mw,feature_2_grid_connection_probability_pct,feature_3_power_price_index,feature_4_avg_temperature_c,feature_5_cooling_efficiency_pue,feature_6_industrial_growth_index,feature_7_renewable_availability_pct,target_1_total_load_mwh,target_2_peak_load_mw,target_3_synthetic,target_4_synthetic,target_5_synthetic,target_6_synthetic,target_7_synthetic,target_8_synthetic,target_9_synthetic,target_10_synthetic,target_11_synthetic,target_12_synthetic,target_13_synthetic,target_14_synthetic,target_15_synthetic,target_16_synthetic,target_17_synthetic,target_18_synthetic,target_19_synthetic,target_20_synthetic,target_21_synthetic,target_22_synthetic,target_23_synthetic,target_24_synthetic,target_25_synthetic
2026-06,2030-10,52,accelerated_ai_load,325.23,96.0,111.71,0.6,1.318,105.33,42.84,382232.68,866.87,382262.68,382272.68,382282.68,382292.68,382302.68,382312.68,382322.68,382332.68,382342.68,382352.68,382362.68,382372.68,382382.68,382392.68,382402.68,382412.68,382422.68,382432.68,382442.68,382452.68,382462.68,382472.68,382482.68
2026-06,2030-11,53,accelerated_ai_load,334.44,96.0,111.88,-3.57,1.313,106.11,43.22,389543.8,870.57,389573.8,389583.8,389593.8,389603.8,389613.8,389623.8,389633.8,389643.8,389653.8,389663.8,389673.8,389683.8,389693.8,389703.8,389713.8,389723.8,389733.8,389743.8,389753.8,389763.8,389773.8,389783.8,389793.8
2026-06,2030-12,54,accelerated_ai_load,338.57,96.0,109.08,-6.68,1.338,106.31,51.38,402677.5,904.47,402707.5,402717.5,402727.5,402737.5,402747.5,402757.5,402767.5,402777.5,402787.5,402797.5,402807.5,402817.5,402827.5,402837.5,402847.5,402857.5,402867.5,402877.5,402887.5,402897.5,402907.5,402917.5,402927.5
2026-06,2031-01,55,accelerated_ai_load,346.03,96.0,107.96,-1.81,1.311,106.35,51.8,399897.94,897.72,399927.94,399937.94,399947.94,399957.94,399967.94,399977.94,399987.94,399997.94,400007.94,400017.94,400027.94,400037.94,400047.94,400057.94,400067.94,400077.94,400087.94,400097.94,400107.94,400117.94,400127.94,400137.94,400147.94
2026-06,2031-02,56,accelerated_ai_load,341.59,96.0,107.68,0.12,1.312,106.94,50.1,397219.78,904.77,397249.78,397259.78,397269.78,397279.78,397289.78,397299.78,397309.78,397319.78,397329.78,397339.78,397349.78,397359.78,397369.78,397379.78,397389.78,397399.78,397409.78,397419.78,397429.78,397439.78,397449.78,397459.78,397469.78
2026-06,2031-03,57,accelerated_ai_load,349.49,96.0,106.86,5.88,1.328,106.69,53.22,412505.25,936.16,412535.25,412545.25,412555.25,412565.25,412575.25,412585.25,412595.25,412605.25,412615.25,412625.25,412635.25,412645.25,412655.25,412665.25,412675.25,412685.25,412695.25,412705.25,412715.25,412725.25,412735.25,412745.25,412755.25
2026-06,2031-04,58,accelerated_ai_load,350.81,96.0,108.75,13.41,1.31,106.97,48.22,409449.25,929.02,409479.25,409489.25,409499.25,409509.25,409519.25,409529.25,409539.25,409549.25,409559.25,409569.25,409579.25,409589.25,409599.25,409609.25,409619.25,409629.25,409639.25,409649.25,409659.25,409669.25,409679.25,409689.25,409699.25
2026-06,2031-05,59,accelerated_ai_load,362.92,96.0,109.13,19.95,1.302,106.07,50.35,422774.11,953.73,422804.11,422814.11,422824.11,422834.11,422844.11,422854.11,422864.11,422874.11,422884.11,422894.11,422904.11,422914.11,422924.11,422934.11,422944.11,422954.11,422964.11,422974.11,422984.11,422994.11,423004.11,423014.11,423024.11
2026-06,2031-06,60,accelerated_ai_load,363.11,96.0,111.62,20.79,1.332,107.11,42.9,429105.77,970.47,429135.77,429145.77,429155.77,429165.77,429175.77,429185.77,429195.77,429205.77,429215.77,429225.77,429235.77,429245.77,429255.77,429265.77,429275.77,429285.77,429295.77,429305.77,429315.77,429325.77,429335.77,429345.77,429355.77
2026-06,2031-07,61,accelerated_ai_load,367.75,96.0,112.26,18.43,1.32,106.6,45.19,431088.57,965.11,431118.57,431128.57,431138.57,431148.57,431158.57,431168.57,431178.57,431188.57,431198.57,431208.57,431218.57,431228.57,431238.57,431248.57,431258.57,431268.57,431278.57,431288.57,431298.57,431308.57,431318.57,431328.57,431338.57
2026-06,2031-08,62,accelerated_ai_load,368.26,96.0,114.74,14.25,1.318,107.13,43.21,428940.33,967.46,428970.33,428980.33,428990.33,429000.33,429010.33,429020.33,429030.33,429040.33,429050.33,429060.33,429070.33,429080.33,429090.33,429100.33,429110.33,429120.33,429130.33,429140.33,429150.33,429160.33,429170.33,429180.33,429190.33
2026-06,2031-09,63,accelerated_ai_load,375.22,96.0,117.63,6.07,1.311,107.84,46.63,429876.54,973.61,429906.54,429916.54,429926.54,429936.54,429946.54,429956.54,429966.54,429976.54,429986.54,429996.54,430006.54,430016.54,430026.54,430036.54,430046.54,430056.54,430066.54,430076.54,430086.54,430096.54,430106.54,430116.54,430126.54
2026-06,2031-10,64,accelerated_ai_load,381.3,96.0,116.81,2.16,1.309,107.16,47.25,435960.25,980.94,435990.25,436000.25,436010.25,436020.25,436030.25,436040.25,436050.25,436060.25,436070.25,436080.25,436090.25,436100.25,436110.25,436120.25,436130.25,436140.25,436150.25,436160.25,436170.25,436180.25,436190.25,436200.25,436210.25
2026-06,2031-11,65,accelerated_ai_load,384.94,96.0,118.16,-4.81,1.315,107.45,51.65,441636.72,997.54,441666.72,441676.72,441686.72,441696.72,441706.72,441716.72,441726.72,441736.72,441746.72,441756.72,441766.72,441776.72,441786.72,441796.72,441806.72,441816.72,441826.72,441836.72,441846.72,441856.72,441866.72,441876.72,441886.72
2026-06,2031-12,66,accelerated_ai_load,394.26,96.0,119.01,-3.85,1.316,107.89,52.32,449028.19,1010.38,449058.19,449068.19,449078.19,449088.19,449098.19,449108.19,449118.19,449128.19,449138.19,449148.19,449158.19,449168.19,449178.19,449188.19,449198.19,449208.19,449218.19,449228.19,449238.19,449248.19,449258.19,449268.19,449278.19
2026-06,2032-01,67,accelerated_ai_load,389.73,96.0,119.22,-3.68,1.324,108.14,54.82,444036.04,1009.38,444066.04,444076.04,444086.04,444096.04,444106.04,444116.04,444126.04,444136.04,444146.04,444156.04,444166.04,444176.04,444186.04,444196.04,444206.04,444216.04,444226.04,444236.04,444246.04,444256.04,444266.04,444276.04,444286.04
2026-06,2032-02,68,accelerated_ai_load,401.39,96.0,116.05,1.3,1.302,107.09,58.62,453028.82,1021.46,453058.82,453068.82,453078.82,453088.82,453098.82,453108.82,453118.82,453128.82,453138.82,453148.82,453158.82,453168.82,453178.82,453188.82,453198.82,453208.82,453218.82,453228.82,453238.82,453248.82,453258.82,453268.82,453278.82
2026-06,2032-03,69,accelerated_ai_load,391.6,96.0,118.01,9.18,1.31,108.07,56.69,449906.46,1017.56,449936.46,449946.46,449956.46,449966.46,449976.46,449986.46,449996.46,450006.46,450016.46,450026.46,450036.46,450046.46,450056.46,450066.46,450076.46,450086.46,450096.46,450106.46,450116.46,450126.46,450136.46,450146.46,450156.46
2026-06,2032-04,70,accelerated_ai_load,414.24,96.0,114.99,14.53,1.316,108.03,55.97,475731.56,1065.49,475761.56,475771.56,475781.56,475791.56,475801.56,475811.56,475821.56,475831.56,475841.56,475851.56,475861.56,475871.56,475881.56,475891.56,475901.56,475911.56,475921.56,475931.56,475941.56,475951.56,475961.56,475971.56,475981.56
2026-06,2032-05,71,accelerated_ai_load,420.11,96.0,113.56,20.68,1.343,107.69,52.43,492071.54,1116.31,492101.54,492111.54,492121.54,492131.54,492141.54,492151.54,492161.54,492171.54,492181.54,492191.54,492201.54,492211.54,492221.54,492231.54,492241.54,492251.54,492261.54,492271.54,492281.54,492291.54,492301.54,492311.54,492321.54
2026-06,2032-06,72,accelerated_ai_load,418.4,96.0,111.64,20.64,1.341,108.3,52.61,486029.79,1099.67,486059.79,486069.79,486079.79,486089.79,486099.79,486109.79,486119.79,486129.79,486139.79,486149.79,486159.79,486169.79,486179.79,486189.79,486199.79,486209.79,486219.79,486229.79,486239.79,486249.79,486259.79,486269.79,486279.79
2026-06,2032-07,73,accelerated_ai_load,414.43,96.0,109.65,18.71,1.315,109.18,48.32,474167.96,1078.52,474197.96,474207.96,474217.96,474227.96,474237.96,474247.96,474257.96,474267.96,474277.96,474287.96,474297.96,474307.96,474317.96,474327.96,474337.96,474347.96,474357.96,474367.96,474377.96,474387.96,474397.96,474407.96,474417.96
2026-06,2032-08,74,accelerated_ai_load,418.33,96.0,111.11,15.65,1.318,108.27,51.86,477953.42,1085.88,477983.42,477993.42,478003.42,478013.42,478023.42,478033.42,478043.42,478053.42,478063.42,478073.42,478083.42,478093.42,478103.42,478113.42,478123.42,478133.42,478143.42,478153.42,478163.42,478173.42,478183.42,478193.42,478203.42
2026-06,2032-09,75,accelerated_ai_load,421.55,96.0,112.26,9.18,1.319,108.81,53.81,482006.47,1089.22,482036.47,482046.47,482056.47,482066.47,482076.47,482086.47,482096.47,482106.47,482116.47,482126.47,482136.47,482146.47,482156.47,482166.47,482176.47,482186.47,482196.47,482206.47,482216.47,482226.47,482236.47,482246.47,482256.47
2026-06,2032-10,76,accelerated_ai_load,425.92,96.0,113.44,0.35,1.317,108.44,54.05,482398.4,1091.18,482428.4,482438.4,482448.4,482458.4,482468.4,482478.4,482488.4,482498.4,482508.4,482518.4,482528.4,482538.4,482548.4,482558.4,482568.4,482578.4,482588.4,482598.4,482608.4,482618.4,482628.4,482638.4,482648.4
2026-06,2032-11,77,accelerated_ai_load,439.31,96.0,113.75,-3.77,1.298,109.56,60.73,487523.6,1108.34,487553.6,487563.6,487573.6,487583.6,487593.6,487603.6,487613.6,487623.6,487633.6,487643.6,487653.6,487663.6,487673.6,487683.6,487693.6,487703.6,487713.6,487723.6,487733.6,487743.6,487753.6,487763.6,487773.6
2026-06,2032-12,78,accelerated_ai_load,436.81,96.0,113.15,-3.95,1.325,109.74,57.54,491548.72,1119.17,491578.72,491588.72,491598.72,491608.72,491618.72,491628.72,491638.72,491648.72,491658.72,491668.72,491678.72,491688.72,491698.72,491708.72,491718.72,491728.72,491738.72,491748.72,491758.72,491768.72,491778.72,491788.72,491798.72
2026-06,2033-01,79,accelerated_ai_load,444.58,96.0,114.01,-3.44,1.324,109.31,57.95,502404.72,1145.12,502434.72,502444.72,502454.72,502464.72,502474.72,502484.72,502494.72,502504.72,502514.72,502524.72,502534.72,502544.72,502554.72,502564.72,502574.72,502584.72,502594.72,502604.72,502614.72,502624.72,502634.72,502644.72,502654.72
2026-06,2033-02,80,accelerated_ai_load,442.55,96.0,116.63,2.32,1.298,108.57,60.42,493976.05,1126.34,494006.05,494016.05,494026.05,494036.05,494046.05,494056.05,494066.05,494076.05,494086.05,494096.05,494106.05,494116.05,494126.05,494136.05,494146.05,494156.05,494166.05,494176.05,494186.05,494196.05,494206.05,494216.05,494226.05
2026-06,2033-03,81,accelerated_ai_load,445.87,96.0,120.36,8.3,1.313,109.49,61.37,500097.58,1123.19,500127.58,500137.58,500147.58,500157.58,500167.58,500177.58,500187.58,500197.58,500207.58,500217.58,500227.58,500237.58,500247.58,500257.58,500267.58,500277.58,500287.58,500297.58,500307.58,500317.58,500327.58,500337.58,500347.58
2026-06,2033-04,82,accelerated_ai_load,451.59,96.0,121.45,15.43,1.325,109.4,60.04,514184.75,1157.05,514214.75,514224.75,514234.75,514244.75,514254.75,514264.75,514274.75,514284.75,514294.75,514304.75,514314.75,514324.75,514334.75,514344.75,514354.75,514364.75,514374.75,514384.75,514394.75,514404.75,514414.75,514424.75,514434.75
2026-06,2033-05,83,accelerated_ai_load,457.66,96.0,122.47,18.35,1.298,109.8,55.22,509644.13,1161.02,509674.13,509684.13,509694.13,509704.13,509714.13,509724.13,509734.13,509744.13,509754.13,509764.13,509774.13,509784.13,509794.13,509804.13,509814.13,509824.13,509834.13,509844.13,509854.13,509864.13,509874.13,509884.13,509894.13
2026-06,2033-06,84,accelerated_ai_load,455.95,96.0,120.89,21.14,1.358,110.11,57.43,527567.17,1186.28,527597.17,527607.17,527617.17,527627.17,527637.17,527647.17,527657.17,527667.17,527677.17,527687.17,527697.17,527707.17,527717.17,527727.17,527737.17,527747.17,527757.17,527767.17,527777.17,527787.17,527797.17,527807.17,527817.17
2026-06,2033-07,85,accelerated_ai_load,461.92,96.0,120.24,19.6,1.334,109.84,52.95,524464.28,1191.07,524494.28,524504.28,524514.28,524524.28,524534.28,524544.28,524554.28,524564.28,524574.28,524584.28,524594.28,524604.28,524614.28,524624.28,524634.28,524644.28,524654.28,524664.28,524674.28,524684.28,524694.28,524704.28,524714.28
2026-06,2033-08,86,accelerated_ai_load,472.82,96.0,120.75,15.62,1.301,110.3,52.71,524993.83,1191.3,525023.83,525033.83,525043.83,525053.83,525063.83,525073.83,525083.83,525093.83,525103.83,525113.83,525123.83,525133.83,525143.83,525153.83,525163.83,525173.83,525183.83,525193.83,525203.83,525213.83,525223.83,525233.83,525243.83
2026-06,2033-09,87,accelerated_ai_load,473.69,96.0,117.72,8.37,1.306,109.47,55.84,527274.96,1198.21,527304.96,527314.96,527324.96,527334.96,527344.96,527354.96,527364.96,527374.96,527384.96,527394.96,527404.96,527414.96,527424.96,527434.96,527444.96,527454.96,527464.96,527474.96,527484.96,527494.96,527504.96,527514.96,527524.96
2026-06,2033-10,88,accelerated_ai_load,479.94,96.0,115.71,1.74,1.324,110.16,61.21,533638.95,1206.69,533668.95,533678.95,533688.95,533698.95,533708.95,533718.95,533728.95,533738.95,533748.95,533758.95,533768.95,533778.95,533788.95,533798.95,533808.95,533818.95,533828.95,533838.95,533848.95,533858.95,533868.95,533878.95,533888.95
2026-06,2033-11,89,accelerated_ai_load,487.06,96.0,114.0,-1.98,1.309,111.13,59.73,535075.49,1221.04,535105.49,535115.49,535125.49,535135.49,535145.49,535155.49,535165.49,535175.49,535185.49,535195.49,535205.49,535215.49,535225.49,535235.49,535245.49,535255.49,535265.49,535275.49,535285.49,535295.49,535305.49,535315.49,535325.49
2026-06,2033-12,90,accelerated_ai_load,494.57,96.0,114.04,-5.5,1.318,110.94,61.66,549278.83,1233.85,549308.83,549318.83,549328.83,549338.83,549348.83,549358.83,549368.83,549378.83,549388.83,549398.83,549408.83,549418.83,549428.83,549438.83,549448.83,549458.83,549468.83,549478.83,549488.83,549498.83,549508.83,549518.83,549528.83
2026-06,2034-01,91,accelerated_ai_load,498.09,96.0,113.69,-2.92,1.315,110.18,66.01,550585.24,1258.27,550615.24,550625.24,550635.24,550645.24,550655.24,550665.24,550675.24,550685.24,550695.24,550705.24,550715.24,550725.24,550735.24,550745.24,550755.24,550765.24,550775.24,550785.24,550795.24,550805.24,550815.24,550825.24,550835.24
2026-06,2034-02,92,accelerated_ai_load,501.66,96.0,112.52,2.32,1.329,110.78,65.34,558015.25,1264.57,558045.25,558055.25,558065.25,558075.25,558085.25,558095.25,558105.25,558115.25,558125.25,558135.25,558145.25,558155.25,558165.25,558175.25,558185.25,558195.25,558205.25,558215.25,558225.25,558235.25,558245.25,558255.25,558265.25
2026-06,2034-03,93,accelerated_ai_load,512.65,96.0,112.69,8.0,1.32,111.35,70.0,566621.16,1290.97,566651.16,566661.16,566671.16,566681.16,566691.16,566701.16,566711.16,566721.16,566731.16,566741.16,566751.16,566761.16,566771.16,566781.16,566791.16,566801.16,566811.16,566821.16,566831.16,566841.16,566851.16,566861.16,566871.16
2026-06,2034-04,94,accelerated_ai_load,508.64,96.0,114.03,14.34,1.322,110.54,67.58,565554.2,1282.81,565584.2,565594.2,565604.2,565614.2,565624.2,565634.2,565644.2,565654.2,565664.2,565674.2,565684.2,565694.2,565704.2,565714.2,565724.2,565734.2,565744.2,565754.2,565764.2,565774.2,565784.2,565794.2,565804.2
2026-06,2034-05,95,accelerated_ai_load,516.1,96.0,114.53,20.0,1.307,111.45,59.41,569295.62,1298.65,569325.62,569335.62,569345.62,569355.62,569365.62,569375.62,569385.62,569395.62,569405.62,569415.62,569425.62,569435.62,569445.62,569455.62,569465.62,569475.62,569485.62,569495.62,569505.62,569515.62,569525.62,569535.62,569545.62
2026-06,2034-06,96,accelerated_ai_load,511.81,96.0,115.28,23.24,1.397,111.98,64.43,599050.05,1354.66,599080.05,599090.05,599100.05,599110.05,599120.05,599130.05,599140.05,599150.05,599160.05,599170.05,599180.05,599190.05,599200.05,599210.05,599220.05,599230.05,599240.05,599250.05,599260.05,599270.05,599280.05,599290.05,599300.05
2026-06,2034-07,97,accelerated_ai_load,509.16,96.0,119.75,19.12,1.341,111.4,58.16,574605.05,1300.16,574635.05,574645.05,574655.05,574665.05,574675.05,574685.05,574695.05,574705.05,574715.05,574725.05,574735.05,574745.05,574755.05,574765.05,574775.05,574785.05,574795.05,574805.05,574815.05,574825.05,574835.05,574845.05,574855.05
2026-06,2034-08,98,accelerated_ai_load,520.37,96.0,118.72,15.27,1.314,110.79,57.85,574965.84,1304.2,574995.84,575005.84,575015.84,575025.84,575035.84,575045.84,575055.84,575065.84,575075.84,575085.84,575095.84,575105.84,575115.84,575125.84,575135.84,575145.84,575155.84,575165.84,575175.84,575185.84,575195.84,575205.84,575215.84
2026-06,2034-09,99,accelerated_ai_load,527.48,96.0,123.48,9.18,1.308,111.78,64.07,577522.54,1319.63,577552.54,577562.54,577572.54,577582.54,577592.54,577602.54,577612.54,577622.54,577632.54,577642.54,577652.54,577662.54,577672.54,577682.54,577692.54,577702.54,577712.54,577722.54,577732.54,577742.54,577752.54,577762.54,577772.54
2026-06,2034-10,100,accelerated_ai_load,529.74,96.0,123.62,2.65,1.312,111.94,63.16,580827.37,1313.63,580857.37,580867.37,580877.37,580887.37,580897.37,580907.37,580917.37,580927.37,580937.37,580947.37,580957.37,580967.37,580977.37,580987.37,580997.37,581007.37,581017.37,581027.37,581037.37,581047.37,581057.37,581067.37,581077.37
2026-06,2034-11,101,accelerated_ai_load,545.76,96.0,123.84,-2.98,1.301,111.57,62.79,587123.4,1349.74,587153.4,587163.4,587173.4,587183.4,587193.4,587203.4,587213.4,587223.4,587233.4,587243.4,587253.4,587263.4,587273.4,587283.4,587293.4,587303.4,587313.4,587323.4,587333.4,587343.4,587353.4,587363.4,587373.4
2026-06,2034-12,102,accelerated_ai_load,540.28,96.0,124.85,-4.2,1.324,112.41,66.99,594683.04,1366.53,594713.04,594723.04,594733.04,594743.04,594753.04,594763.04,594773.04,594783.04,594793.04,594803.04,594813.04,594823.04,594833.04,594843.04,594853.04,594863.04,594873.04,594883.04,594893.04,594903.04,594913.04,594923.04,594933.04
2026-06,2035-01,103,accelerated_ai_load,546.51,96.0,123.73,-4.47,1.315,111.95,67.66,598354.72,1369.82,598384.72,598394.72,598404.72,598414.72,598424.72,598434.72,598444.72,598454.72,598464.72,598474.72,598484.72,598494.72,598504.72,598514.72,598524.72,598534.72,598544.72,598554.72,598564.72,598574.72,598584.72,598594.72,598604.72
2026-06,2035-02,104,accelerated_ai_load,558.02,96.0,124.37,1.92,1.321,112.27,70.0,609951.21,1385.04,609981.21,609991.21,610001.21,610011.21,610021.21,610031.21,610041.21,610051.21,610061.21,610071.21,610081.21,610091.21,610101.21,610111.21,610121.21,610131.21,610141.21,610151.21,610161.21,610171.21,610181.21,610191.21,610201.21
2026-06,2035-03,105,accelerated_ai_load,563.92,96.0,122.96,7.43,1.31,112.18,70.0,613944.21,1400.8,613974.21,613984.21,613994.21,614004.21,614014.21,614024.21,614034.21,614044.21,614054.21,614064.21,614074.21,614084.21,614094.21,614104.21,614114.21,614124.21,614134.21,614144.21,614154.21,614164.21,614174.21,614184.21,614194.21
2026-06,2035-04,106,accelerated_ai_load,561.5,96.0,119.04,15.24,1.295,112.15,68.56,605197.75,1382.02,605227.75,605237.75,605247.75,605257.75,605267.75,605277.75,605287.75,605297.75,605307.75,605317.75,605327.75,605337.75,605347.75,605357.75,605367.75,605377.75,605387.75,605397.75,605407.75,605417.75,605427.75,605437.75,605447.75
2026-06,2035-05,107,accelerated_ai_load,559.77,96.0,120.66,18.92,1.314,112.79,66.93,615190.89,1397.84,615220.89,615230.89,615240.89,615250.89,615260.89,615270.89,615280.89,615290.89,615300.89,615310.89,615320.89,615330.89,615340.89,615350.89,615360.89,615370.89,615380.89,615390.89,615400.89,615410.89,615420.89,615430.89,615440.89
2026-06,2035-06,108,accelerated_ai_load,578.62,96.0,117.78,19.07,1.32,112.42,65.82,633274.11,1448.38,633304.11,633314.11,633324.11,633334.11,633344.11,633354.11,633364.11,633374.11,633384.11,633394.11,633404.11,633414.11,633424.11,633434.11,633444.11,633454.11,633464.11,633474.11,633484.11,633494.11,633504.11,633514.11,633524.11
2026-06,2035-07,109,accelerated_ai_load,576.38,96.0,114.78,17.83,1.315,112.61,62.95,631625.86,1442.98,631655.86,631665.86,631675.86,631685.86,631695.86,631705.86,631715.86,631725.86,631735.86,631745.86,631755.86,631765.86,631775.86,631785.86,631795.86,631805.86,631815.86,631825.86,631835.86,631845.86,631855.86,631865.86,631875.86
2026-06,2035-08,110,accelerated_ai_load,573.89,96.0,116.9,15.0,1.308,113.2,65.29,626949.61,1430.4,626979.61,626989.61,626999.61,627009.61,627019.61,627029.61,627039.61,627049.61,627059.61,627069.61,627079.61,627089.61,627099.61,627109.61,627119.61,627129.61,627139.61,627149.61,627159.61,627169.61,627179.61,627189.61,627199.61
2026-06,2035-09,111,accelerated_ai_load,583.4,96.0,116.91,8.26,1.328,113.06,63.46,636081.72,1442.69,636111.72,636121.72,636131.72,636141.72,636151.72,636161.72,636171.72,636181.72,636191.72,636201.72,636211.72,636221.72,636231.72,636241.72,636251.72,636261.72,636271.72,636281.72,636291.72,636301.72,636311.72,636321.72,636331.72
2026-06,2035-10,112,accelerated_ai_load,579.23,96.0,116.9,1.9,1.328,113.24,68.46,634448.15,1452.15,634478.15,634488.15,634498.15,634508.15,634518.15,634528.15,634538.15,634548.15,634558.15,634568.15,634578.15,634588.15,634598.15,634608.15,634618.15,634628.15,634638.15,634648.15,634658.15,634668.15,634678.15,634688.15,634698.15
2026-06,2035-11,113,accelerated_ai_load,586.07,96.0,119.49,-3.28,1.296,113.14,69.8,627484.08,1436.54,627514.08,627524.08,627534.08,627544.08,627554.08,627564.08,627574.08,627584.08,627594.08,627604.08,627614.08,627624.08,627634.08,627644.08,627654.08,627664.08,627674.08,627684.08,627694.08,627704.08,627714.08,627724.08,627734.08
