UDDID,Year,Quarter,Loc,CARB,CO2_ENERGY,WPO
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2030,3,CAN,39.06096,134270.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2030,4,CAN,38.95881,133871.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2031,1,CAN,38.85332,133461.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2031,2,CAN,38.74713,133048.7,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2031,3,CAN,38.63697,132622,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2031,4,CAN,38.52747,132196.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2032,1,CAN,38.43036,131817.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2032,2,CAN,38.33352,131440.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2032,3,CAN,38.23374,131052,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2032,4,CAN,38.13252,130659.6,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2033,1,CAN,38.02874,130257.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2033,2,CAN,37.92635,129858.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2033,3,CAN,37.82669,129469.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2033,4,CAN,37.72837,129083.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2034,1,CAN,37.63629,128720.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2034,2,CAN,37.54689,128366.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2034,3,CAN,37.46191,128028.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2034,4,CAN,37.38094,127704.6,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2035,1,CAN,37.30741,127406.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2035,2,CAN,37.23168,127102.2,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2035,3,CAN,37.15577,126797.4,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2035,4,CAN,37.07821,126485.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2036,1,CAN,36.99552,126155.6,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2036,2,CAN,36.90768,125806.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2036,3,CAN,36.81724,125449.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2036,4,CAN,36.72426,125082.2,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2037,1,CAN,36.63268,124719.2,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2037,2,CAN,36.53986,124350.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2037,3,CAN,36.44476,123972.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2037,4,CAN,36.34863,123590.6,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2038,1,CAN,36.24853,123194.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2038,2,CAN,36.14695,122792.4,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2038,3,CAN,36.0463,122393.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2038,4,CAN,35.94744,122000.2,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2039,1,CAN,35.85577,121634.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2039,2,CAN,35.76475,121272.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2039,3,CAN,35.67564,120916.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2039,4,CAN,35.58871,120570.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2040,1,CAN,35.50601,120239.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2040,2,CAN,35.43108,119937.2,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2040,3,CAN,35.35347,119633.6,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2040,4,CAN,35.27859,119332.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2041,1,CAN,35.20745,119044.6,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2041,2,CAN,35.13538,118753.4,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2041,3,CAN,35.05927,118448.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2041,4,CAN,34.98437,118147.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2042,1,CAN,34.9132,117858.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2042,2,CAN,34.84171,117567,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2042,3,CAN,34.76728,117262.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2042,4,CAN,34.69526,116965.2,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2043,1,CAN,34.62307,116668.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2043,2,CAN,34.55261,116377.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2043,3,CAN,34.48135,116083.7,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2043,4,CAN,34.41598,115812.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2044,1,CAN,34.34612,115524.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2044,2,CAN,34.27474,115231.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2044,3,CAN,34.20128,114929.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2044,4,CAN,34.12941,114633.7,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2045,1,CAN,34.06038,114348.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2045,2,CAN,33.99145,114063.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2045,3,CAN,33.92005,113769,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2045,4,CAN,33.85015,113480.3,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2046,1,CAN,33.7826,113200.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2046,2,CAN,33.71481,112919.5,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2046,3,CAN,33.64443,112629,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2046,4,CAN,33.5756,112344.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2047,1,CAN,33.50926,112067.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2047,2,CAN,33.4431,111792.4,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2047,3,CAN,33.37519,111510.7,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2047,4,CAN,33.30872,111234.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2048,1,CAN,33.24451,110965.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2048,2,CAN,33.17879,110691.9,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2048,3,CAN,33.11256,110416,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2048,4,CAN,33.04783,110145.7,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2049,1,CAN,32.98581,109884.7,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2049,2,CAN,32.92295,109621,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2049,3,CAN,32.85907,109353.6,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2049,4,CAN,32.79704,109093,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2050,1,CAN,32.7362,108837.1,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2050,2,CAN,32.67755,108588.8,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2050,3,CAN,32.618,108337.2,
5671a1fc-0ce9-41dd-aaa7-f77dc89efe40-1770030692,2050,4,CAN,32.55988,108090.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2000,1,CAN,36.91962,126975.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2000,2,CAN,37.13189,127784.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2000,3,CAN,37.22245,128174.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2000,4,CAN,37.19133,128144,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2001,1,CAN,36.43015,125665.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2001,2,CAN,36.39897,125606.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2001,3,CAN,36.48944,125939.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2001,4,CAN,36.70156,126664.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2002,1,CAN,37.33741,128682.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2002,2,CAN,37.67199,129829.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2002,3,CAN,38.00739,131008.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2002,4,CAN,38.34361,132219.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2003,1,CAN,39.04259,134917,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2003,2,CAN,39.23565,135607.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2003,3,CAN,39.28476,135746,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2003,4,CAN,39.1899,135333.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2004,1,CAN,38.21479,131559.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2004,2,CAN,38.12652,131168.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2004,3,CAN,38.1888,131350.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2004,4,CAN,38.40164,132105.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2005,1,CAN,39.44974,136033.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2005,2,CAN,39.6898,136895,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2005,3,CAN,39.80653,137289.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2005,4,CAN,39.79992,137216.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2006,1,CAN,39.06281,134384.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2006,2,CAN,39.0524,134294.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2006,3,CAN,39.16153,134655.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2006,4,CAN,39.3902,135467,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2007,1,CAN,40.46266,139378.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2007,2,CAN,40.6407,140030.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2007,3,CAN,40.64857,140072.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2007,4,CAN,40.48628,139504.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2008,1,CAN,39.87106,137123.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2008,2,CAN,39.48155,135817.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2008,3,CAN,39.03497,134382,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2008,4,CAN,38.53133,132817.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2009,1,CAN,37.26708,129031.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2009,2,CAN,36.93075,128047.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2009,3,CAN,36.81878,127771.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2009,4,CAN,36.93117,128204.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2010,1,CAN,37.88686,131319.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2010,2,CAN,38.2004,132380.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2010,3,CAN,38.49073,133362.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2010,4,CAN,38.75784,134263.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2011,1,CAN,39.18767,135760.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2011,2,CAN,39.33397,136231.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2011,3,CAN,39.38269,136351.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2011,4,CAN,39.33382,136121.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2012,1,CAN,38.76613,133968.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2012,2,CAN,38.69057,133666.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2012,3,CAN,38.68591,133643.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2012,4,CAN,38.75215,133898.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2013,1,CAN,39.0967,135266,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2013,2,CAN,39.22178,135745.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2013,3,CAN,39.33478,136171.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2013,4,CAN,39.43573,136542,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2014,1,CAN,39.58541,137074,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2014,2,CAN,39.63791,137249.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2014,3,CAN,39.65401,137284.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2014,4,CAN,39.63373,137179.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2015,1,CAN,39.4636,136497.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2015,2,CAN,39.41592,136284.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2015,3,CAN,39.37724,136105.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2015,4,CAN,39.34756,135959.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2016,1,CAN,39.1532,135189.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2016,2,CAN,39.21099,135373.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2016,3,CAN,39.34725,135854.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2016,4,CAN,39.56198,136631.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2017,1,CAN,40.01475,138333,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2017,2,CAN,40.3226,139452,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2017,3,CAN,40.64509,140616.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2017,4,CAN,40.98223,141826.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2018,1,CAN,41.65855,144274,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2018,2,CAN,41.89516,145097.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2018,3,CAN,42.01659,145489.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2018,4,CAN,42.02285,145449.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2019,1,CAN,42.20327,145941,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2019,2,CAN,41.86346,144653,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2019,3,CAN,41.29273,142548.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2019,4,CAN,40.4911,139627.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2020,1,CAN,38.07772,130942.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2020,2,CAN,37.36661,128367.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2020,3,CAN,36.97694,126953.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2020,4,CAN,36.9087,126701.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2021,1,CAN,37.97661,130529.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2021,2,CAN,38.22535,131435.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2021,3,CAN,38.46963,132336.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2021,4,CAN,38.70945,133233.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2022,1,CAN,39.0845,134674.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2022,2,CAN,39.25953,135342.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2022,3,CAN,39.37424,135785.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2022,4,CAN,39.42861,136003.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2023,1,CAN,39.42265,135997.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2023,2,CAN,39.35637,135766.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2023,3,CAN,39.22975,135311.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2023,4,CAN,39.0428,134631.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2024,1,CAN,38.97684,133541.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2024,2,CAN,39.24653,134482.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2024,3,CAN,39.60015,135743.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2024,4,CAN,40.03767,137325.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2025,1,CAN,40.52069,138981.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2025,2,CAN,40.31292,138346,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2025,3,CAN,40.29208,138122.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2025,4,CAN,40.26886,138088.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2026,1,CAN,40.27772,138111.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2026,2,CAN,40.30733,138197.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2026,3,CAN,40.34035,138294.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2026,4,CAN,40.36327,138365.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2027,1,CAN,40.37118,138382.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2027,2,CAN,40.3768,138379.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2027,3,CAN,40.36269,138302.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2027,4,CAN,40.33273,138156.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2028,1,CAN,40.28534,137941.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2028,2,CAN,40.21778,137654.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2028,3,CAN,40.1282,137292.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2028,4,CAN,40.03162,136904.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2029,1,CAN,39.91347,136436.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2029,2,CAN,39.7933,135960.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2029,3,CAN,39.66322,135450.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2029,4,CAN,39.56809,135068.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2030,1,CAN,39.49083,134749.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2030,2,CAN,39.40717,134409.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2030,3,CAN,39.31416,134034.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2030,4,CAN,39.21409,133633.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2031,1,CAN,39.1108,133220.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2031,2,CAN,39.00687,132805.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2031,3,CAN,38.89901,132376.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2031,4,CAN,38.79189,131948.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2032,1,CAN,38.6972,131566.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2032,2,CAN,38.60269,131187.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2032,3,CAN,38.50521,130796.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2032,4,CAN,38.40631,130401.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2033,1,CAN,38.30489,129996.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2033,2,CAN,38.20487,129595.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2033,3,CAN,38.10768,129203.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2033,4,CAN,38.01191,128815.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2034,1,CAN,37.9224,128449.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2034,2,CAN,37.83569,128093.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2034,3,CAN,37.75344,127751.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2034,4,CAN,37.67519,127425.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2035,1,CAN,37.60424,127125,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2035,2,CAN,37.53121,126817.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2035,3,CAN,37.45801,126510,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2035,4,CAN,37.38315,126195.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2036,1,CAN,37.3032,125862.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2036,2,CAN,37.21815,125511,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2036,3,CAN,37.13052,125151.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2036,4,CAN,37.04039,124780.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2037,1,CAN,36.95166,124414.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2037,2,CAN,36.86174,124042.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2037,3,CAN,36.76959,123661.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2037,4,CAN,36.67646,123276.9,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2038,1,CAN,36.57941,122878.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2038,2,CAN,36.48092,122472.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2038,3,CAN,36.38338,122070.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2038,4,CAN,36.28766,121674.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2039,1,CAN,36.19916,121305,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2039,2,CAN,36.11134,120940.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2039,3,CAN,36.02544,120581.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2039,4,CAN,35.94171,120231.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2040,1,CAN,35.86224,119897.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2040,2,CAN,35.79053,119591.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2040,3,CAN,35.71616,119284.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2040,4,CAN,35.64452,118980.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2041,1,CAN,35.57669,118688.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2041,2,CAN,35.50798,118393.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2041,3,CAN,35.43528,118085.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2041,4,CAN,35.36383,117780.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2042,1,CAN,35.29613,117488.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2042,2,CAN,35.22817,117192.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2042,3,CAN,35.15737,116884.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2042,4,CAN,35.08904,116583.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2043,1,CAN,35.02057,116282.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2043,2,CAN,34.95388,115987.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2043,3,CAN,34.88644,115690.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2043,4,CAN,34.82494,115415.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2044,1,CAN,34.77055,115165.7,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2044,2,CAN,34.71251,114909.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2044,3,CAN,34.65174,114642.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2044,4,CAN,34.5911,114376.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2045,1,CAN,34.52523,114090.4,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2045,2,CAN,34.45948,113804.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2045,3,CAN,34.39129,113509.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2045,4,CAN,34.32464,113220.3,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2046,1,CAN,34.26035,112939.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2046,2,CAN,34.19582,112658.2,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2046,3,CAN,34.12872,112367.1,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2046,4,CAN,34.0632,112081.6,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2047,1,CAN,34.00017,111804.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2047,2,CAN,33.93732,111528.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2047,3,CAN,33.87275,111246.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2047,4,CAN,33.80963,110969.5,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2048,1,CAN,33.74878,110700.8,
56968dcf-f020-45c3-a712-98a31f9235da-1780505991,2048,2,CAN,33.68642,110426.3,
